Call-Data-Record-ID	Service-Type	Timestamp	Duration	MSISDN-A	MSISDN-B	TXBytes
10281	S	09.06.2016 16:32		4917100000051	4917100000272	
10282	V	03.04.2016 14:08	108	4917100000196	4917100000208	
10283	S	28.05.2016 09:11		4917100000144	4917100000179	
10284	S	09.05.2016 03:21		4917100000307	4917100000207	
10285	D	10.04.2016 20:20	38	4917100000174		3482738
10286	S	19.03.2016 03:27		4917100000372	4917100000139	
10287	V	22.04.2016 16:10	1889	4917100000330	4917100000287	
10288	S	26.04.2016 00:05		4917100000210	4917100000041	
10289	V	08.05.2016 06:26	279	4917100000114	491601111191	
10290	S	18.04.2016 09:42		4917100000290	4917100000292	
10291	S	25.05.2016 09:20		4917100000240	4917100000194	
10292	V	24.06.2016 18:06	3264	4917100000031	499311152	
10293	V	09.04.2016 04:18	1779	4917100000324	4917100000005	
10294	V	05.06.2016 21:03	50	4917100000231	4917100000161	
10295	V	26.06.2016 12:59	2538	4917100000072	4917100000304	
10296	V	26.05.2016 22:50	2230	4917100000248	499311124	
10297	V	28.05.2016 00:38	144	4917100000386	499311120	
10298	D	10.06.2016 14:36	2175	4917100000380		107527650
10299	S	23.04.2016 06:02		4917100000139	4917100000189	
10300	D	01.06.2016 21:30	124	4917100000253		8932712
10301	S	06.06.2016 15:29		4917100000347	4917100000053	
10302	D	27.06.2016 22:19	52	4917100000261		3170076
10303	S	01.02.2016 07:47		4917100000141	4917100000104	
10304	V	15.05.2016 20:10	513	4917100000284	499311129	
10305	D	24.06.2016 13:49	111	4917100000056		642690
10306	V	27.06.2016 21:17	92	4917100000135	499311265	
10307	D	11.06.2016 02:27	59	4917100000031		4307472
10308	D	17.05.2016 15:58	66	4917100000113		5626434
10309	V	22.04.2016 11:10	549	4917100000151	4917100000207	
10310	V	21.06.2016 22:25	80	4917100000380	4917100000066	
10311	S	03.06.2016 21:01		4917100000384	4917100000132	
10312	D	22.06.2016 05:37	29	4917100000226		1482422
10313	V	24.06.2016 17:18	627	4917100000276	4917100000124	
10314	D	22.06.2016 02:43	117	4917100000204		561834
10315	V	25.05.2016 09:17	53	4917100000305	4917100000163	
10316	S	09.04.2016 16:54		4917100000244	4917100000151	
10317	D	23.06.2016 08:21	2	4917100000375		171174
10318	V	09.06.2016 20:27	65	4917100000024	4917100000257	
10319	S	09.05.2016 19:56		4917100000271	4917100000285	
10320	S	09.06.2016 23:49		4917100000240	4917100000103	
10321	V	13.06.2016 19:49	45	4917100000258	4917100000013	
10322	V	11.06.2016 15:08	174	4917100000027	4917100000259	
10323	D	12.06.2016 13:04	60	4917100000236		2165400
10324	D	20.06.2016 04:28	3682	4917100000165		359300606
10325	S	25.03.2016 18:09		4917100000060	4917100000260	
10326	S	21.05.2016 22:43		4917100000294	4917100000246	
10327	S	24.06.2016 04:14		4917100000180	4917100000284	
10328	D	26.05.2016 12:49	195	4917099999996		1912560
10329	V	03.06.2016 14:01	7	4917100000377	4917100000333	
10330	V	25.05.2016 17:28	1097	4917100000325	4917100000268	
10331	V	06.06.2016 02:07	48	4917099999995	4917100000091	
10332	D	17.06.2016 08:22	1405	4917100000378		108003755
10333	S	20.05.2016 23:56		4917100000069	4917100000024	
10334	S	13.04.2016 00:04		4917100000052	4917100000229	
10335	S	29.06.2016 15:02		4917100000378	4917100000017	
10336	D	21.06.2016 18:07	2120	4917100000254		137028320
10337	V	12.06.2016 18:40	1757	4917100000015	4917100000328	
10338	S	17.06.2016 13:35		4917100000354	4917100000066	
10339	S	07.05.2016 09:32		4917100000328	4917100000279	
10340	S	12.06.2016 15:47		4917100000248	4917100000228	
10341	D	09.05.2016 11:50	2186	4917100000201		47309412
10342	D	21.05.2016 13:02	113	4917100000379		8664614
10343	S	27.06.2016 15:34		4917100000258	4917100000033	
10344	V	13.02.2016 06:52	1086	4917100000217	499311219	
10345	D	10.06.2016 04:59	106	4917100000007		8053244
10346	S	17.05.2016 23:56		4917100000108	4917100000084	
10347	D	22.06.2016 23:03	102	4917100000163		8158164
10348	D	14.04.2016 03:14	222	4917100000376		6445104
10349	V	08.05.2016 14:04	109	4917100000332	499311243	
10350	S	09.06.2016 07:34		4917100000029	4917100000360	
10351	V	01.04.2016 06:44	2945	4917100000044	499311133	
10352	V	25.06.2016 00:20	1933	4917100000226	4917100000339	
10353	V	23.05.2016 23:55	186	4917100000379	4917100000301	
10354	V	08.05.2016 11:29	78	4917100000316	499311118	
10355	D	08.06.2016 16:41	1163	4917100000060		88869482
10356	D	22.06.2016 22:37	123	4917100000382		3495045
10357	S	06.06.2016 11:47		4917100000176	4917100000238	
10358	V	24.05.2016 16:15	82	4917100000224	499311289	
10359	V	16.04.2016 09:58	33	4917100000028	499311248	
10360	D	09.05.2016 06:36	77	4917100000312		1095633
10361	V	27.06.2016 09:44	45	4917100000064	4917100000098	
10362	S	29.06.2016 12:33		4917100000336	4917100000066	
10363	D	23.06.2016 12:37	679	4917100000382		26960374
10364	S	02.05.2016 02:57		4917100000156	4917100000357	
10365	D	15.04.2016 21:18	1009	4917100000071		37135236
10366	D	07.04.2016 19:55	1273	4917100000132		45196592
10367	V	09.06.2016 21:06	1229	4917100000385	4917100000152	
10368	D	20.04.2016 05:02	90	4917100000318		3120210
10369	D	05.06.2016 11:58	132	4917100000227		13182840
10370	V	29.05.2016 16:58	41	4917100000074	4917100000260	
10371	S	11.05.2016 23:26		4917100000266	4917100000296	
10372	S	10.06.2016 04:38		4917100000148	4917100000088	
10373	V	05.05.2016 18:27	2714	4917100000070	499311186	
10374	S	18.03.2016 13:16		4917100000185	4917100000042	
10375	D	22.04.2016 13:02	124	4917100000383		9424620
10376	D	19.05.2016 11:30	1999	4917100000155		112963490
10377	V	19.06.2016 06:42	558	4917100000253	499311313	
10378	V	02.05.2016 13:17	71	4917099999996	4917100000154	
10379	V	12.06.2016 05:29	88	4917100000026	4917100000131	
10380	S	17.06.2016 20:20		4917100000066	4917100000057	
10381	S	16.03.2016 06:41		4917100000342	4917100000212	
10382	S	20.06.2016 05:41		4917100000347	4917100000046	
10383	S	02.02.2016 08:41		4917100000218	4917100000004	
10384	V	05.06.2016 15:43	285	4917100000280	499311120	
10385	S	22.05.2016 12:40		4917100000177	4917100000266	
10386	V	11.06.2016 02:57	2428	4917100000137	491601111195	
10387	V	03.06.2016 21:03	97	4917100000222	491601111186	
10388	V	29.05.2016 11:10	55	4917100000313	4917100000043	
10389	V	26.04.2016 00:01	55	4917100000045	4917100000362	
10390	V	15.06.2016 06:26	2098	4917100000074	4917100000358	
10391	V	27.05.2016 22:58	1042	4917100000244	4917100000239	
10392	D	02.04.2016 22:48	243	4917100000240		3466881
10393	V	09.05.2016 22:57	57	4917100000314	4917100000301	
10394	D	11.05.2016 07:09	3088	4917100000079		186595488
10395	S	28.05.2016 02:19		4917100000194	4917100000221	
10396	D	16.06.2016 17:58	39	4917100000267		3604575
10397	V	02.03.2016 23:11	2109	4917100000034	499311173	
10398	D	27.06.2016 10:56	16	4917100000338		1385552
10399	D	15.06.2016 16:47	82	4917100000256		6327776
10400	V	07.05.2016 20:38	300	4917100000194	4917100000121	
10401	S	26.05.2016 08:02		4917100000259	4917100000365	
10402	V	02.04.2016 12:27	3121	4917100000297	491601111201	
10403	D	24.04.2016 15:56	47	4917100000140		4541892
10404	D	23.06.2016 02:33	357	4917100000089		11037012
10405	S	16.05.2016 09:33		4917100000238	4917100000129	
10406	D	24.06.2016 23:57	66	4917100000305		6141036
10407	V	15.05.2016 08:56	38	4917100000291	4917100000182	
10408	D	16.02.2016 14:30	1933	4917100000117		130989745
10409	V	09.04.2016 18:01	47	4917100000295	499311230	
10410	S	24.04.2016 18:59		4917100000000	4917100000366	
10411	S	02.05.2016 22:31		4917100000148	4917100000036	
10412	D	19.06.2016 19:49	3594	4917100000114		220714728
10413	S	08.05.2016 12:58		4917100000237	4917100000122	
10414	S	28.04.2016 15:38		4917100000089	4917100000327	
10415	S	02.05.2016 12:35		4917100000126	4917100000255	
10416	S	09.05.2016 18:07		4917100000296	4917100000131	
10417	D	18.05.2016 12:22	66	4917100000040		4512288
10418	D	05.06.2016 15:03	162	4917100000032		5453406
10419	D	08.05.2016 19:18	81	4917100000139		3680640
10420	S	17.06.2016 01:20		4917100000359	4917100000061	
10421	S	20.05.2016 00:13		4917100000221	4917100000340	
10422	D	28.04.2016 23:33	18	4917100000097		620550
10423	V	10.02.2016 08:05	27	4917100000117	4917100000070	
10424	V	11.04.2016 21:42	627	4917100000323	499311166	
10425	S	23.03.2016 02:53		4917100000255	4917100000056	
10426	V	27.06.2016 15:59	25	4917100000237	499311287	
10427	V	04.03.2016 04:36	120	4917100000308	491601111121	
10428	V	17.05.2016 10:18	8	4917100000383	4917100000250	
10429	D	19.04.2016 12:16	381	4917100000189		25921716
10430	S	27.05.2016 01:35		4917100000344	4917100000144	
10431	V	08.05.2016 00:15	1647	4917100000238	4917100000002	
10432	S	07.05.2016 22:15		4917100000091	4917100000183	
10433	D	13.06.2016 10:51	95	4917100000159		2994875
10434	S	13.05.2016 01:47		4917100000142	4917100000278	
10435	S	11.05.2016 19:04		4917100000200	4917100000311	
10436	V	28.06.2016 03:07	86	4917100000355	499311174	
10437	S	22.05.2016 04:33		4917100000265	4917100000258	
10438	V	15.05.2016 21:20	3660	4917100000269	4917100000144	
10439	V	12.05.2016 02:13	26	4917100000128	499311126	
10440	V	25.06.2016 09:12	84	4917100000103	4917100000228	
10441	S	29.06.2016 09:28		4917100000288	4917100000145	
10442	V	10.02.2016 23:08	679	4917100000304	499311198	
10443	S	09.06.2016 01:01		4917100000360	4917100000065	
10444	D	05.03.2016 14:40	3506	4917100000088		16734138
10445	S	15.04.2016 05:15		4917100000310	4917100000113	
10446	D	28.04.2016 23:20	555	4917100000124		44344500
10447	V	29.06.2016 15:37	103	4917100000089	4917100000156	
10448	D	07.03.2016 01:26	1768	4917100000379		12529816
10449	D	07.06.2016 20:28	210	4917100000360		11263770
10450	V	19.06.2016 21:20	756	4917100000056	499311225	
10451	S	01.05.2016 17:32		4917100000172	4917100000283	
10452	S	27.06.2016 22:55		4917100000306	4917100000293	
10453	V	03.06.2016 06:15	1075	4917100000122	499311265	
10454	S	17.05.2016 08:48		4917100000094	4917099999994	
10455	V	28.06.2016 00:59	100	4917100000268	499311161	
10456	S	26.06.2016 23:22		4917100000289	4917100000090	
10457	V	21.05.2016 00:18	3275	4917100000183	4917100000233	
10458	D	20.06.2016 07:53	76	4917100000375		2382448
10459	V	09.06.2016 08:51	2120	4917100000205	499311188	
10460	D	04.04.2016 06:17	113	4917100000305		6918199
10461	D	21.06.2016 06:38	1812	4917100000143		175749504
10462	V	24.05.2016 06:27	921	4917100000325	499311309	
10463	D	15.06.2016 19:40	336	4917100000224		2682288
10464	D	12.06.2016 21:11	50	4917100000148		3014750
10465	S	16.05.2016 19:38		4917100000296	4917100000191	
10466	D	03.05.2016 23:00	84	4917100000093		2778048
10467	V	15.05.2016 15:09	76	4917100000284	491601111138	
10468	V	26.06.2016 01:56	1284	4917100000018	4917100000024	
10469	V	16.06.2016 00:21	324	4917100000386	4917100000042	
10470	D	16.06.2016 11:46	2637	4917100000126		100208637
10471	V	26.05.2016 00:34	71	4917100000086	4917100000036	
10472	V	16.03.2016 23:46	2219	4917100000128	499311276	
10473	S	15.06.2016 02:42		4917100000048	4917100000011	
10474	V	06.04.2016 04:27	159	4917100000135	4917100000112	
10475	D	15.05.2016 09:00	1636	4917100000281		24420572
10476	S	01.04.2016 07:32		4917100000373	4917100000216	
10477	V	13.06.2016 01:30	70	4917100000050	4917100000257	
10478	V	11.05.2016 19:26	81	4917100000334	4917100000131	
10479	D	20.06.2016 19:07	348	4917100000172		22691688
10480	V	13.04.2016 19:14	153	4917100000152	4917100000294	
10481	V	05.06.2016 10:00	58	4917100000331	4917100000124	
10482	S	19.05.2016 18:08		4917100000077	4917100000268	
10483	S	01.06.2016 23:47		4917100000100	4917100000032	
10484	V	26.05.2016 06:02	97	4917100000354	4917100000057	
10485	D	02.04.2016 02:39	609	4917100000329		12552099
10486	S	25.05.2016 16:39		4917100000184	4917100000112	
10487	D	08.05.2016 20:12	88	4917100000057		2593712
10488	V	02.03.2016 05:27	13	4917100000218	4917100000033	
10489	S	29.06.2016 23:48		4917100000050	4917100000258	
10490	D	01.06.2016 00:00	40	4917100000336		2832640
10491	S	08.05.2016 12:51		4917100000298	4917100000025	
10492	D	20.05.2016 15:24	1856	4917100000071		65759936
10493	V	23.05.2016 07:41	117	4917100000013	491601111189	
10494	V	14.06.2016 17:34	186	4917100000155	491601111184	
10495	D	24.06.2016 21:28	1647	4917100000027		121812120
10496	D	15.05.2016 04:15	624	4917100000315		17259840
10497	D	13.04.2016 17:58	75	4917100000019		2061600
10498	D	12.03.2016 03:16	2549	4917100000080		136032483
10499	S	20.03.2016 11:26		4917100000131	4917100000268	
10500	D	18.06.2016 04:05	1515	4917100000114		32583105
10501	V	09.04.2016 09:35	1515	4917100000040	4917100000042	
10502	V	03.05.2016 09:02	62	4917100000325	499311147	
10503	D	26.05.2016 00:51	1075	4917100000251		5275025
10504	D	24.02.2016 16:19	12	4917100000218		1032024
10505	D	29.04.2016 15:23	36	4917100000111		1726884
10506	D	15.05.2016 23:45	1097	4917100000332		88727554
10507	D	11.03.2016 23:49	47	4917100000132		1794084
10508	S	05.06.2016 19:24		4917100000125	4917100000359	
10509	D	17.06.2016 18:48	2615	4917100000327		205748200
10510	S	09.06.2016 18:28		4917100000241	4917100000264	
10511	V	09.05.2016 02:54	420	4917100000384	4917100000354	
10512	S	12.05.2016 03:55		4917100000207	4917100000352	
10513	D	23.06.2016 13:32	339	4917100000368		27675282
10514	V	25.02.2016 18:59	5	4917100000076	499311122	
10515	S	28.06.2016 16:28		4917100000136	4917100000103	
10516	V	03.06.2016 11:23	3154	4917100000362	4917100000123	
10517	V	15.06.2016 10:53	183	4917100000008	4917100000039	
10518	S	22.06.2016 18:14		4917100000068	4917100000183	
10519	D	25.04.2016 00:37	87	4917100000237		436305
10520	V	13.06.2016 09:36	2296	4917100000180	4917100000134	
10521	V	27.06.2016 19:40	72	4917100000313	4917100000071	
10522	D	27.06.2016 02:04	81	4917100000033		5103324
10523	S	06.06.2016 21:19		4917100000044	4917100000256	
10524	S	15.05.2016 22:12		4917100000141	4917100000227	
10525	S	01.05.2016 15:11		4917100000022	4917100000176	
10526	V	16.06.2016 20:25	85	4917100000204	491601111147	
10527	D	16.06.2016 03:39	15	4917100000164		1424325
10528	S	11.06.2016 18:54		4917100000065	4917100000030	
10529	D	03.04.2016 20:27	1438	4917100000268		211386
10530	S	10.06.2016 04:39		4917100000167	4917100000257	
10531	S	09.05.2016 09:58		4917100000112	4917100000213	
10532	D	11.05.2016 01:58	88	4917100000102		283448
10533	D	01.06.2016 05:45	1174	4917099999997		73008712
10534	S	20.04.2016 16:23		4917100000013	4917100000254	
10535	V	07.05.2016 01:52	20	4917100000179	499311163	
10536	V	16.04.2016 13:08	75	4917100000075	4917100000059	
10537	D	19.06.2016 14:39	55	4917100000286		3989535
10538	V	13.06.2016 14:26	19	4917100000171	499311117	
10539	V	04.05.2016 22:23	72	4917100000333	4917100000003	
10540	S	25.04.2016 15:18		4917100000049	4917100000086	
10541	D	29.06.2016 21:53	2802	4917100000073		78576486
10542	S	16.06.2016 01:06		4917100000328	4917100000078	
10543	D	11.06.2016 22:52	55	4917100000292		2755280
10544	S	24.03.2016 21:33		4917100000181	4917100000194	
10545	S	20.06.2016 15:40		4917100000335	4917100000338	
10546	V	06.03.2016 05:05	2725	4917100000218	4917100000094	
10547	S	11.06.2016 11:22		4917100000312	4917100000102	
10548	D	24.02.2016 08:30	48	4917100000166		76896
10549	V	10.06.2016 04:33	132	4917100000364	499311263	
10550	S	19.06.2016 21:25		4917100000325	4917100000361	
10551	S	17.05.2016 12:25		4917100000045	4917100000363	
10552	D	05.04.2016 21:16	570	4917100000022		11104170
10553	V	15.06.2016 19:18	99	4917100000110	4917100000060	
10554	S	02.05.2016 12:32		4917100000309	4917100000068	
10555	V	07.05.2016 17:42	48	4917100000057	4917100000003	
10556	V	26.06.2016 15:36	2318	4917100000214	499311295	
10557	V	08.06.2016 15:25	90	4917100000123	4917100000004	
10558	D	20.03.2016 18:27	318	4917100000131		13902642
10559	D	26.06.2016 08:13	246	4917100000033		11353146
10560	D	14.06.2016 21:13	15	4917100000122		347355
10561	V	24.06.2016 09:36	987	4917100000375	4917100000219	
10562	V	28.05.2016 10:17	110	4917100000304	491601111161	
10563	S	15.05.2016 13:45		4917100000310	4917100000368	
10564	D	10.06.2016 04:28	84	4917100000012		3225096
10565	D	14.06.2016 17:46	59	4917100000384		4441284
10566	S	03.04.2016 09:54		4917100000351	4917100000013	
10567	V	18.04.2016 18:54	76	4917100000326	4917100000022	
10568	D	10.04.2016 13:43	113	4917100000000		8070347
10569	D	14.05.2016 06:22	51	4917100000179		3862689
10570	D	01.05.2016 04:54	3374	4917100000215		7642110
10571	S	01.03.2016 19:31		4917100000024	4917100000292	
10572	S	05.06.2016 04:58		4917100000016	4917100000097	
10573	V	16.06.2016 08:38	1042	4917099999995	499311146	
10574	V	23.05.2016 14:53	126	4917100000342	499311228	
10575	S	01.05.2016 02:16		4917100000178	4917100000355	
10576	D	07.06.2016 04:26	95	4917100000261		5020370
10577	D	05.06.2016 02:17	60	4917100000319		5997600
10578	S	02.06.2016 14:40		4917100000031	4917100000263	
10579	S	13.05.2016 07:49		4917100000248	4917100000332	
10580	V	05.06.2016 17:31	76	4917100000311	499311160	
10581	V	26.03.2016 07:11	51	4917100000232	499311293	
10582	S	01.04.2016 15:19		4917100000170	4917100000315	
10583	S	24.06.2016 14:30		4917100000283	4917100000048	
10584	D	17.06.2016 22:48	26	4917100000084		2236026
10585	S	06.05.2016 14:38		4917100000018	4917100000047	
10586	V	03.05.2016 18:58	47	4917100000009	4917100000365	
10587	D	28.06.2016 02:27	1086	4917100000091		35860806
10588	S	24.06.2016 16:22		4917100000353	4917100000214	
10589	D	09.03.2016 15:15	26	4917100000251		522340
10590	D	11.06.2016 18:57	113	4917100000215		2929299
10591	D	22.04.2016 23:57	3440	4917100000184		135109440
10592	S	26.04.2016 05:11		4917100000198	4917100000217	
10593	S	15.05.2016 02:40		4917100000274	4917100000327	
10594	V	24.06.2016 17:48	204	4917100000290	491601111185	
10595	V	07.04.2016 00:07	100	4917100000081	491601111197	
10596	D	29.06.2016 07:14	558	4917100000335		42255666
10597	D	25.06.2016 10:12	1405	4917100000016		87763325
10598	V	04.06.2016 09:48	2406	4917100000010	4917100000243	
10599	V	20.06.2016 03:47	1614	4917100000136	4917100000098	
10600	S	11.05.2016 20:03		4917100000381	4917100000015	
10601	S	08.05.2016 20:04		4917100000271	4917100000024	
10602	S	11.05.2016 15:55		4917100000255	4917100000185	
10603	S	16.04.2016 11:23		4917099999998	4917100000361	
10604	S	05.04.2016 06:45		4917100000024	4917100000303	
10605	V	25.06.2016 11:02	3594	4917100000074	4917100000186	
10606	S	28.06.2016 08:52		4917100000250	4917100000153	
10607	V	11.06.2016 16:18	91	4917099999995	491601111149	
10608	S	10.06.2016 11:15		4917100000156	4917100000208	
10609	V	25.06.2016 21:56	103	4917100000050	4917100000318	
10610	V	20.06.2016 23:46	195	4917100000177	4917100000199	
10611	D	17.05.2016 01:43	2351	4917100000340		213952755
10612	V	03.06.2016 13:25	998	4917100000083	4917100000358	
10613	D	03.04.2016 05:45	3572	4917100000331		330038512
10614	D	10.05.2016 15:16	2912	4917100000041		5460000
10615	D	23.06.2016 13:02	1394	4917100000138		6109902
10616	D	11.06.2016 23:48	1163	4917100000113		104721172
